squareMeters,numberOfRooms,floors,numPrevOwners,made,hasGuestRoom,price
76045,48,4,7,2000,7,7605336
11660,45,25,4,2019,8,1169525.9
65965,87,46,4,2008,5,6607805.8
18243,4,22,7,1995,0,1826399.5
45620,49,63,5,2002,4,4572312.2
95620,43,6,2,2011,4,9564517.1
44159,61,76,9,2020,6,4422962
56819,66,55,10,2017,6,5688459.7
45681,8,91,8,2013,6,4575079.3
45885,30,78,10,2011,6,4598304.1
42781,53,13,4,2005,10,4280444.5
48919,26,48,7,2006,1,4896296.6
4846,64,25,2,2015,1,486151.5
31160,53,64,10,1993,0,3125704.3
7033,2,37,10,2001,10,708252.1
72797,79,80,1,2020,1,7286052
59068,56,43,8,1997,6,5910960.7
10737,4,59,1,1996,2,1083375.6
5798,38,15,3,2010,1,586009
63396,36,95,10,2018,1,6347194.8
12196,85,17,2,2007,6,1223454.7
45271,4,61,2,2016,10,4533164.6
53885,68,36,9,2013,9,5392191.3
21006,46,6,8,2014,2,2101763.4
99184,35,21,10,2006,5,9920683.6
27569,99,69,8,1999,0,2765641.9
11064,83,58,7,1992,9,1108539.2
60299,99,30,3,2014,0,6035836.4
43337,14,98,8,1993,8,4334979.3
6738,86,60,5,2013,10,680185.3
7939,76,56,4,2011,8,806926.1
33316,89,72,4,2000,8,3340809
28193,61,96,5,2011,6,2833176.1
60768,52,65,1,2000,2,6083121
405,38,91,9,2013,0,54382.3
78229,55,41,5,2021,9,7831558.1
38892,78,50,10,1998,8,3898426.8
16834,67,54,8,1999,0,1691557.9
98767,58,80,7,1997,10,9881688.7
19931,71,58,7,2004,8,1998436.4
94165,57,33,3,2013,4,9425553.3
3166,57,38,5,2016,9,322863.6
14307,76,59,5,2009,7,1438756.9
74927,58,17,5,2013,1,7494035.3
46132,94,90,7,1993,8,4624268.3
93683,61,4,4,2019,3,9369675.9
22136,56,100,4,2012,3,2217451.2
22334,5,49,9,2017,5,2239252.7
94723,15,23,2,1996,10,9476464.6
525,39,62,1,1994,10,56225.4
44111,53,75,10,1992,1,4421849.2
50839,28,60,5,2015,0,5088531.5
81019,81,84,10,2001,9,8108376.1
36137,72,31,4,2020,9,3619989
56439,84,29,2,2000,2,5650606
1937,54,90,5,2009,7,201865.9
93001,36,82,7,2002,10,9310693.2
67233,36,84,5,2018,3,6731477.8
55682,71,38,10,2004,7,5575110.4
97897,63,91,9,1990,10,9799105
66836,68,63,1,2017,2,6692953.7
78235,8,31,2,2019,4,7835672.9
32419,36,68,5,2021,0,3253478.1
54995,7,72,8,2010,3,5507408
7133,86,53,2,1999,4,723366.9
48223,48,30,10,1996,2,4826979.6
28354,54,15,5,2000,8,2842100
63613,83,76,3,2007,0,6370994.7
40812,52,59,3,2018,10,4088680.8
40736,55,46,5,1994,3,4087187.4
93690,94,31,2,1995,2,9372359.5
50276,26,45,1,2008,10,5030850.8
21294,65,3,3,2011,10,2133300.1
99074,67,100,7,2001,7,9914551.1
24979,45,62,5,2011,2,2508814.1
41441,21,88,9,1990,5,4156420
97857,20,61,8,2007,8,9790445.7
65931,71,84,7,2017,4,6595633.7
39077,15,33,8,1995,6,3908929.5
95690,10,65,5,2021,1,9573812.1
82236,49,81,8,2018,8,8231424.8
36539,68,49,2,1994,10,3664156.4
99491,47,51,1,2000,1,9957075
32185,27,12,7,2008,7,3221329.8
59183,22,54,2,1994,0,5924125.4
11006,48,87,2,2015,7,1107901.5
24025,18,97,4,1999,9,2415923.9
92120,25,67,4,2001,2,9219455.1
63342,21,86,2,1997,8,6349697.7
91418,76,98,8,1992,3,9152058.2
99151,76,17,10,2020,6,9918352
31429,17,78,5,2021,0,3151080.1
92781,74,66,7,2006,0,9284649.6
7719,5,3,6,1993,3,777314.3
46313,91,42,3,1998,7,4638363.8
53973,69,82,3,2003,4,5404423.3
95748,28,75,2,2001,10,9577750.1
64615,38,45,10,2019,5,6469341.9
10876,64,44,8,1990,8,1089783
38315,97,58,3,2000,5,3839110
16733,20,4,10,2019,3,1674111.9
17417,53,47,5,2000,10,1743942
45946,24,64,2,2001,9,4601566.1
32143,91,33,4,2007,7,3219151.7
23409,45,55,2,2002,4,2345459.2
58559,16,2,8,2016,3,5856579.6
88182,3,82,9,2014,8,8830006.4
12315,67,58,10,1997,10,1240599.7
19520,40,64,7,2018,3,1960957.8
79262,55,10,7,2009,10,7927560.9
33550,8,76,10,1999,4,3366345.9
45179,14,10,8,2015,7,4519301.5
8677,7,91,10,1994,10,877121.4
52517,75,85,6,2017,8,5254743.7
53762,24,27,6,1991,9,5387288.1
79553,7,61,2,1996,1,7964369.6
9367,99,73,9,2006,8,944409.6
20349,35,52,3,2016,3,2039634.6
34433,45,34,1,2009,10,3453087.9
1451,33,82,4,2016,10,148347.6
21527,82,76,6,2012,10,2157776.2
45209,50,8,4,2008,9,4526043.8
93318,20,34,2,2008,8,9340167.8
31437,10,52,8,2013,5,3148110.3
4742,71,73,7,1990,9,485143
48648,80,99,8,2021,8,4875007.1
89003,41,86,7,1992,6,8911885.2
25182,73,90,3,1993,5,2526249.3
38890,19,52,9,2001,7,3898194.1
8682,26,55,8,1991,9,876659.1
17332,28,77,10,2009,5,1742502.9
75671,63,65,2,2003,4,7574463.3
5991,1,77,8,2021,0,602374.1
46463,56,79,6,2009,6,4653602.9
99774,44,80,1,2011,8,9983069.1
60244,31,46,5,1993,5,6031860.3
78747,37,96,10,1992,5,7887317.2
47635,18,83,8,2011,1,4774793.1
6591,16,51,1,1994,8,663660.4
12997,79,99,4,2017,6,1312665.7
16146,69,9,8,2016,2,1619608.6
94792,77,89,3,2010,6,9484212
2382,68,38,1,1997,0,244305.7
71528,32,59,10,2000,3,7159665
16249,71,77,3,2009,0,1627810.9
34910,64,4,7,2020,10,3499187
32396,11,8,10,2017,4,3247610.7
50205,56,9,3,1996,4,5023160.6
10697,20,19,7,2020,1,1075136
50436,3,31,6,1993,3,5051967.3
89215,84,48,3,2016,2,8927554.6
88746,45,43,2,2017,4,8880447.7
81582,63,58,2,2009,0,8166678.9
17241,98,7,2,2001,8,1730302.1
81401,67,88,4,2021,8,8149175.1
41659,3,73,9,1998,10,4171071.8
62268,54,23,10,2019,2,6230294.9
91618,50,28,5,2003,1,9166381.3
37151,30,72,1,1992,6,3718557.2
17705,66,94,6,2003,0,1780034.3
93558,78,73,5,2004,8,9366616.4
3086,56,87,6,2016,6,323109.6
30247,9,70,7,2005,6,3034212.5
26580,48,53,7,1997,0,2666936.7
21316,9,27,8,1999,3,2138919.9
77646,36,49,1,1998,3,7770618.8
39806,32,66,10,2014,4,3990034.4
91624,29,20,6,2013,10,9168443.3
96329,51,80,2,2021,10,9643766.1
36580,72,53,6,1998,1,3664202.8
50013,60,82,3,2010,1,5014166
3763,30,20,4,2003,10,381105.3
93256,79,62,5,2021,1,9333157.1
85705,30,24,10,2006,0,8575077.6
10714,79,53,7,2000,0,1076250
10540,64,2,1,1998,5,1059468.8
70126,97,42,1,1991,10,7018315.1
87915,21,100,1,2003,10,8800446.3
44244,81,29,3,1994,5,4434431.4
65101,3,60,9,2019,3,6515401.9
93278,87,47,9,2015,8,9339538.5
38372,21,77,9,2008,4,3842724.8
97165,58,39,2,2005,4,9720521.5
42113,92,37,9,2018,1,4217469.8
7288,21,44,5,2015,4,734763.5
62690,100,62,10,1995,5,6277655.5
32689,28,46,10,2001,4,3273464.1
21106,68,33,5,2005,3,2114088.5
4921,12,6,1,2008,10,493917.8
96988,90,56,2,1998,4,9704380.8
28363,59,77,8,2011,6,2845490.1
13374,74,34,9,2005,0,1342193.5
16932,34,77,10,1997,2,1700179.7
66258,9,84,10,2015,2,6637330.5
63975,54,90,7,1998,7,6401849.8
11028,69,46,5,2013,10,1108926.3
7316,76,79,6,1999,8,745551.9
27924,58,33,3,1993,3,2799025.3
65349,77,70,9,1990,4,6544694
10370,59,2,4,2005,2,1045712.5
72581,60,11,8,2004,1,7258967.4
42957,43,55,9,2002,1,4303225.2
26308,85,16,10,2017,10,2631805.7
2168,37,72,4,2003,5,223041.3
55289,60,40,8,2019,5,5531801.9
42870,46,49,1,2002,2,4299631.2
40953,14,50,9,1997,1,4102635.7
37955,75,42,1,1998,1,3796781.8
1663,46,99,2,1992,10,174521.2
75755,83,41,9,2010,10,7581701
51290,95,77,6,2003,10,5136728.3
78122,55,29,9,1996,5,7822983.6
49757,66,43,8,2000,2,4982131
75669,31,64,6,1993,1,7578283.3
3239,45,28,10,1997,10,327481.7
97887,4,90,5,2008,3,9799403.8
75972,70,3,5,2006,4,7601494.6
15426,19,41,4,2021,0,1549952.1
51566,33,94,7,1998,4,5170194.8
95395,4,18,4,2004,10,9543121.4
41926,87,87,2,2019,3,4197897.9
25150,37,70,7,2011,0,2520440.1
75727,78,44,10,2012,8,7583793.2
85663,32,21,3,2005,3,8575283.5
73488,84,84,2,2006,4,7356188.6
25059,55,95,7,2015,3,2513876.5
61878,21,71,6,2005,10,6192576.5
83920,2,17,7,2005,10,8393890.5
54086,33,32,4,2017,5,5416631.7
36608,49,87,9,1994,1,3667019.4
8369,69,67,1,2012,9,846945.2
84048,57,5,2,2015,8,8408266.5
48926,17,52,4,2010,4,4897709
94188,43,43,7,2010,0,9422005
33052,26,39,5,1992,4,3312643.2
4372,39,5,9,2012,3,441738.2
51744,59,7,5,2006,10,5179860.6
13117,70,84,6,1992,9,1320033.2
59776,37,45,7,2019,7,5985363.9
85707,92,30,8,1993,0,8578494.3
2248,84,77,6,1990,4,229172
81668,40,28,2,2019,6,8175885.9
79760,69,37,7,1992,0,7986501.2
93833,4,30,10,2003,8,9390420.3
58543,15,57,9,1999,10,5858487.9
66283,39,95,2,2008,5,6640110.8
87603,70,62,8,2020,10,8768975
27612,18,29,4,2019,8,2770163.9
10379,47,12,5,1995,2,1039247.5
79577,98,20,6,2008,10,7967626.8
57441,80,43,8,2013,7,5754031.3
24303,23,96,1,1992,8,2440617.2
54872,70,91,1,2015,4,5491066.5
18086,7,28,6,2001,10,1814230.1
21150,95,5,2,2006,7,2124502.6
92617,79,71,7,2011,10,9271402.1
54337,38,20,2,2013,1,5437840.3
89721,32,25,1,2005,4,8978088.5
7863,79,9,6,1993,6,788123.3
34358,64,29,3,2015,9,3442393.5
49898,50,87,8,2000,8,5000704
39405,62,44,2,2011,8,3944548.1
33349,27,81,6,2001,2,3336491.1
89715,46,19,4,2021,9,8978105.1
53396,77,42,3,1990,7,5344746
99085,61,41,4,2010,3,9916844
70247,96,46,6,2020,0,7034364
35153,86,93,10,2004,7,3522618.4
22121,33,31,10,2015,4,2217570.5
34288,43,41,4,2011,0,3435548.1
42078,4,9,3,2005,6,4213583.5
96791,100,4,8,2011,6,9683987.1
900,20,51,4,2008,5,100197.8
58150,80,27,6,1990,1,5820741
68102,83,46,1,1999,9,6818967.9
69418,3,70,6,1992,6,6951279.2
42630,49,23,6,1991,2,4267672.1
35249,56,20,8,2012,5,3529536.2
14344,86,73,7,1993,3,1446006.3
16446,77,42,2,2017,1,1650622.7
95733,49,97,10,2013,2,9584807.3
85425,29,92,2,1994,0,8552545.4
71472,96,40,2,2015,1,7154589.5
13440,31,83,3,2006,4,1345546.6
22061,59,50,6,1997,3,2212814.7
55439,63,82,2,1996,10,5550349.6
88001,56,74,9,2007,1,8804639.7
70613,7,29,2,2011,5,7071960.1
35488,2,79,7,2018,4,3559112.8
12700,91,71,4,1994,1,1279169.4
23885,12,23,3,2002,10,2392010.2
36667,61,61,3,1991,8,3675788.1
19189,63,50,8,2014,5,1922029.4
61418,32,80,2,2000,4,6148450
27995,63,1,5,2013,0,2809288.3
39385,6,27,1,2002,1,3941795.2
55333,24,54,8,2017,7,5539161.7
97187,12,55,5,1992,9,9729784.2
68985,86,80,1,2009,1,6901750.9
71354,33,13,3,1999,7,7140052.9
57026,87,2,9,1994,9,5710109.4
62149,91,17,10,1991,2,6221668.1
25836,91,98,1,2007,10,2597793.7
74465,22,85,4,1992,1,7460896.2
33304,5,50,10,2001,3,3334300.1
59660,46,90,6,2015,10,5975034.5
22298,4,99,10,1992,0,2236646.2
82554,79,8,5,2004,8,8265275.4
97970,33,94,4,2000,4,9809237
60187,59,23,6,1999,0,6023643.9
57930,16,82,9,2000,0,5796201
59392,87,36,10,2001,5,5948797.1
45324,46,84,1,2014,0,4536393.4
83245,91,2,6,2002,6,8327808.2
21086,3,58,2,2006,3,2116427.6
88539,18,86,3,2003,9,8858484.3
75402,73,21,2,1992,4,7545890.2
17347,33,93,3,1995,3,1742732.5
77765,35,24,9,2015,0,7782483.5
16187,17,10,2,2008,1,1625626.8
9972,95,27,5,2018,10,1004815.8
57015,65,80,3,1994,7,5711455.4
24237,8,21,2,2021,1,2430773.1
80995,7,50,4,2019,6,8106168.9
31055,90,66,5,2012,0,3109679.2
97831,19,75,9,2004,3,9790034.4
89089,45,66,9,2020,7,8914602
36555,40,55,2,1990,10,3661032
44247,65,76,5,1995,10,4430620.5
202,18,82,4,1996,6,28295.6
45403,29,6,7,2002,8,4547042.2
39611,5,50,9,2005,0,3968264.5
78016,21,57,2,1993,0,7809472.3
37065,25,32,4,1998,0,3709895.8
35415,88,97,7,1995,10,3552201.5
22884,87,3,4,1994,1,2292005.4
83954,89,91,10,2013,8,8404690.3
63780,43,82,2,2018,4,6386345.8
35758,61,9,10,2018,7,3578395.8
72555,30,61,3,2009,0,7264099.9
42136,53,63,4,2004,0,4217052.4
29798,98,25,4,2015,2,2981776.5
38643,53,54,3,2015,2,3874219.5
98799,55,42,5,2020,0,9887392
55668,20,48,1,2009,1,5576689.9
65786,55,40,6,1993,9,6581341.3
80000,2,19,5,2013,3,8007346.3
19443,16,27,1,2006,6,1954996.6
5354,30,70,9,2021,9,545595.1
19534,47,20,3,2011,9,1954981.1
58585,7,49,4,2010,1,5864736
51547,65,23,6,2002,7,5158989.2
93363,43,88,4,2020,10,9341198
47258,43,13,7,1995,1,4727374.5
57117,12,86,8,2014,3,5722262.4
49557,62,85,7,2020,7,4960553
90164,28,13,2,2016,0,9022533.6
1500,47,18,5,2001,7,153756.1
54245,57,15,1,2001,8,5426769.1
87795,88,55,3,2001,3,8787355.1
24523,60,21,1,1998,4,2457562.8
68595,48,88,6,1998,9,6865628.8
20304,57,52,6,2009,10,2039313.9
11471,17,100,4,1993,3,1152849.3
46644,7,55,9,2017,1,4668991.7
20771,46,35,6,2019,7,2083710.9
84716,69,84,9,1998,3,8479849.8
34762,70,45,2,1990,1,3482612
37442,66,75,1,2003,1,3750097.3
83214,74,82,5,2015,8,8329159.5
5460,77,84,10,2006,4,552196.6
36297,35,99,7,2013,2,3635567.3
81557,38,19,2,1990,3,8162608
30300,49,74,3,1998,1,3033117.8
79814,32,75,3,1991,3,7995547.1
94707,30,1,7,2014,6,9473157.4
17934,50,72,6,2013,9,1801096.3
57939,26,73,3,2011,0,5805607.1
13814,46,97,2,2007,9,1388629.7
13461,8,31,6,1996,7,1349819.6
16693,26,35,3,2020,6,1673561
5888,66,40,10,2014,4,597556.4
79610,75,6,3,2011,2,7968541.1
27655,12,19,10,2009,5,2767015.9
5849,39,43,8,2009,5,588467.9
99536,98,32,4,1992,5,9956467.2
70383,10,87,2,2005,2,7050270.5
40372,84,26,9,2011,0,4042590.1
63975,72,90,5,2020,4,6404090
2155,71,1,1,1990,9,219290
58516,5,45,4,2012,5,5859646.2
22238,14,14,6,1990,8,2229057
17345,42,22,7,2019,4,1739138.9
27002,82,18,6,2007,3,2703257.7
68667,86,24,8,2015,4,6867515.5
31054,55,44,5,1994,9,3108729.4
229,49,6,1,2014,4,27438.4
87800,12,51,9,2010,4,8790424
73069,63,40,5,2021,1,7310442.1
6031,83,6,8,2017,6,604367.7
76903,36,29,10,1996,1,7700543.6
9889,1,65,1,2006,10,994976.6
61745,93,36,7,2019,3,6180867.9
91532,10,86,3,2020,1,9156554
99609,23,68,2,1996,10,9967075.6
82665,29,85,5,2018,3,8280105.8
97179,55,66,1,1993,7,9724166.3
79582,64,24,1,2001,9,7960890.1
16852,87,7,10,2004,6,1690910.4
43920,77,93,6,2003,7,4396723.3
86397,46,98,5,2017,9,8649275.7
65883,13,66,1,2018,8,6599494.8
93815,20,32,8,2004,3,9383412.4
27902,16,28,3,1991,3,2797357.1
59732,69,75,6,2021,3,5982091.1
36428,100,25,4,2018,1,3649020.8
37174,4,28,8,1990,8,3721209
79770,44,73,6,2001,3,7983537.1
78259,19,3,4,1992,10,7829196.2
22811,75,50,4,2016,2,2285502.6
35912,88,85,7,2018,8,3603983.8
1575,80,17,8,2016,5,163475.6
42934,40,2,6,2020,5,4297263
54016,26,50,5,2000,1,5407699
78983,57,49,6,1990,5,7904937
81319,73,98,7,2020,9,8141470
70432,23,4,3,2012,10,7044387.2
53762,45,98,5,2000,1,5385468
43761,53,5,10,2013,0,4378702.3
50643,24,46,9,2013,2,5070436.3
38305,8,47,7,2010,6,3833081
13389,10,95,4,2015,2,1349726.5
81783,82,26,4,2014,7,8186131.4
60511,56,44,4,1996,5,6056788.6
96387,58,45,5,1992,3,9643438.2
51687,86,89,2,2016,3,5183003.6
86933,58,7,9,1991,2,8694297.1
15124,18,98,10,2017,2,1524899.7
8931,100,44,8,1997,7,902753.7
90091,92,52,7,1994,0,9018116.4
16279,75,95,6,2007,5,1636515.7
52345,71,14,6,2003,5,5241325.3
5916,43,10,4,1998,5,592539.8
47499,94,95,4,1994,5,4758839.4
44208,15,33,9,1999,6,4425818.9
40137,65,86,3,2017,7,4022874.7
74309,19,73,1,2015,2,7433733.5
98094,92,8,3,1998,0,9813413.8
32029,72,97,3,1999,0,3213964.9
11182,56,77,7,2013,5,1128240.3
57962,15,93,8,2013,8,5808764.3
44967,50,77,10,2002,1,4505471.2
36466,74,11,4,2021,4,3648757.1
81394,65,100,1,2009,2,8145950.9
78189,16,34,7,2014,3,7828149.4
21919,54,3,4,2003,4,2196404.3
43645,90,58,6,2002,8,4369168.2
67448,43,15,8,2000,10,6745520
80150,54,88,6,1997,4,8020491.7
93032,31,4,1,2021,1,9304114.1
82838,72,37,7,1991,8,8291462.1
2563,12,79,5,1999,0,264728.9
81299,73,80,1,2000,6,8137736
50092,70,67,5,2018,8,5014491.8
77048,8,29,7,1993,8,7711979.3
47628,81,41,5,2021,4,4768776.1
97976,14,31,5,2012,2,9805123.2
10446,11,56,2,2008,6,1052752.8
26901,75,38,3,2015,7,2693285.5
87864,47,97,5,2016,9,8798646.6
30510,55,16,3,1993,7,3057646.3
32546,23,58,6,2001,7,3262467.1
61398,100,43,2,1993,1,6151348.3
10652,2,42,5,2016,2,1069306.6
64331,38,18,3,2012,7,6442542.2
72319,69,53,9,2021,6,7245147.1
51214,19,77,10,2002,0,5123070.2
34640,76,22,7,2020,3,3466722
82751,79,58,6,2003,9,8284460.3
6443,10,37,5,2008,5,650272.8
81951,43,34,9,2009,4,8201048.9
61054,81,50,2,2010,6,6110657
42557,71,23,2,2015,7,4264085.5
22505,49,90,1,1998,8,2258877.8
41600,16,58,1,2020,4,4170132
22701,51,35,5,1999,1,2274785.9
77446,14,2,3,2003,5,7749398.3
81793,15,59,5,2006,2,8182431.6
77150,58,33,4,1996,3,7719651.6
53326,11,87,2,2010,3,5340791
96685,27,55,10,2002,3,9682268.2
82158,72,82,6,2020,10,8227135
24972,4,80,5,2007,1,2511380.7
8746,3,39,1,2008,3,880925.8
38449,86,22,10,2019,9,3852125.9
36187,7,66,3,2000,0,3624960
6518,5,8,8,2002,2,653208.2
33785,16,9,6,1994,3,3383514.4
20556,91,24,5,2004,7,2057988.4
89198,78,46,8,1990,1,8925638
39664,87,75,3,1997,9,3973483.7
14401,33,34,10,2006,2,1445095.6
49382,21,81,7,2005,9,4945454.5
86571,73,23,1,2007,1,8658306.7
10727,22,12,9,2012,2,1077784.2
86688,99,18,6,2018,4,8672319.8
79410,40,29,3,1991,3,7949040.1
74330,52,35,3,2001,6,7434095.1
1754,87,70,6,2013,2,185004.3
93571,56,59,5,1998,6,9365745.8
70380,17,49,5,2006,7,7047022.6
40006,65,81,4,1991,6,4012759.1
66327,83,52,6,1990,9,6636303
86204,84,8,3,2021,0,8625334.1
62752,73,50,10,2007,1,6281821.7
49183,71,31,2,2015,2,4922034.5
20755,74,74,10,2007,9,2083312.7
82626,67,75,9,2011,7,8278341.1
72993,21,16,8,2006,6,7303799.6
91745,30,9,3,2021,9,9177089.1
47803,17,51,9,1995,0,4785479.5
26162,32,61,8,2001,7,2622100.1
64717,37,62,9,2008,9,6484598.8
69426,70,37,5,1996,9,6948093.6
7954,41,50,4,1990,7,803694
17341,25,74,7,2011,7,1741766.1
36138,81,11,10,1998,1,3619052.8
73072,22,22,6,2019,6,7310814.9
83352,19,54,3,2010,7,8341664
32337,8,80,4,1991,5,3239612.1
30566,10,20,9,2004,10,3061321.4
89114,41,77,6,1991,9,8919368.1
3190,59,95,6,2004,5,322180.4
77807,91,46,8,2015,9,7781711.5
69665,77,13,9,1998,3,6967594.8
5475,78,80,9,2017,6,557404.7
872,47,23,2,2013,2,94371.3
91187,22,50,3,1997,2,9123299.7
96711,16,37,4,2000,0,9677596
39289,58,50,1,2020,4,3933825
3448,13,68,2,2001,0,351335.1
24623,40,75,5,1993,7,2469572.3
80995,63,100,4,2009,2,8104164.9
62239,95,96,7,2003,2,6233248.3
58413,43,27,10,1990,3,5852813
26484,48,61,8,1997,3,2654798.7
93466,6,27,9,2007,10,9347751.7
71146,77,45,3,2007,3,7123165.7
69133,88,24,8,1992,4,6922630.2
16205,88,11,2,2013,8,1621809.3
43815,56,99,3,1995,0,4387387.5
21396,20,44,10,2008,4,2150994.8
52416,40,98,7,2012,9,5259907.2
95012,50,57,1,2009,6,9505478.9
11617,70,67,6,2006,10,1171852.6
96459,4,49,7,2001,9,9655536.1
38443,30,97,1,2001,6,3854728.1
47982,83,32,7,1994,10,4808638.4
89500,80,57,4,1991,0,8955536.1
50396,96,19,10,1995,7,5044139.5
7759,46,80,9,2005,5,784516.5
68925,98,93,8,1991,4,6906463.1
67391,31,23,10,1996,6,6749765.6
63567,27,63,1,2013,8,6362145.3
25133,29,2,4,2010,9,2516676
27823,58,61,7,1991,5,2791784.1
3411,92,66,1,2009,10,350289.9
44227,21,73,5,1999,4,4424786.9
35849,22,7,3,2010,1,3594490
64430,41,44,3,1999,0,6453925.9
57581,22,34,8,2000,5,5766399
55901,28,54,7,2015,8,5594909.5
692,18,36,9,2014,2,78924.4
27461,8,48,7,2013,3,2755288.3
43496,89,30,7,2011,2,4360682.1
8214,19,1,10,1995,3,828785.5
57557,19,36,7,2007,5,5762136.7
90070,22,84,9,2003,3,9017234.3
10482,25,70,5,2000,7,1055477
41440,40,22,8,1998,3,4150108.8
82469,9,12,8,1995,7,8250061.5
14774,27,85,8,2014,8,1483681.4
5758,88,31,2,2018,2,579242.8
51501,96,4,9,2002,2,5154868.2
29396,37,3,4,2015,5,2947040.5
68947,89,17,8,1996,3,6899120.6
49617,9,32,6,2015,1,4964077.5
27831,92,72,10,1999,7,2788302.9
22348,52,46,1,2012,1,2243084.2
67396,67,50,9,2016,6,6744101.6
71930,76,31,10,2018,9,7197994.8
51837,34,29,9,2016,5,5187272.6
1220,83,37,7,2004,7,134474.4
85238,3,4,9,2008,10,8525952.8
20110,80,71,1,2005,4,2021327.5
90178,47,65,10,1999,2,9023404.9
2308,57,62,9,2008,0,237020.8
64783,78,47,6,2020,0,6488470
63345,27,93,5,2000,2,6337954
4802,90,62,3,2008,3,490922.8
82506,77,78,2,1999,0,8260448.9
91525,14,74,5,1992,10,9158303.2
97684,45,93,6,2016,0,9772177.6
85990,58,51,5,2019,5,8605325.9
88140,45,75,7,2011,6,8828417.1
41086,93,33,1,2007,6,4116465.7
70872,45,45,8,2003,9,7092845.3
50015,86,59,9,2008,7,5009733.8
90488,36,93,2,1992,0,9056651.2
60050,58,41,1,2002,9,6008607.2
57897,28,3,9,2012,7,5792780.2
45339,38,64,5,1993,3,4541883.3
41167,51,7,4,2012,0,4121602.2
63648,42,23,2,2015,5,6373960.5
18726,53,69,1,2019,9,1876721.9
72938,11,15,4,2007,6,7299819.7
8090,17,38,7,1991,7,811168.1
20869,6,100,1,1990,8,2101176
57300,54,34,10,2002,6,5732956.2
19430,50,47,8,2004,5,1949922.4
22924,38,54,10,2016,5,2294397.6
50593,95,82,2,2021,0,5066402.1
69667,62,56,4,1996,4,6976846.6
23552,49,93,5,1992,9,2359256.2
54029,56,85,9,2018,5,5411241.8
82948,95,71,7,1992,8,8299141.2
4398,80,32,9,2000,2,442758
51781,69,46,10,1991,7,5184433.1
55671,87,81,9,2010,1,5574713
83281,55,2,7,2015,6,8332688.5
49795,19,43,1,2013,8,4983282.3
51482,39,22,2,2004,4,5153891.4
34236,60,85,5,2012,5,3429690.2
64005,87,44,4,1994,2,6405309.4
72449,56,48,6,2003,7,7252083.3
52771,68,72,10,2016,6,5284748.6
68106,51,92,6,2000,0,6818219
99907,6,8,4,2019,6,9994473.9
42253,39,16,5,2008,0,4228711.8
82295,43,73,1,2015,9,8236958.5
77466,26,80,1,1999,4,7753678.9
33625,6,50,7,2004,8,3367500.4
31612,18,73,8,2001,7,3164839.1
82524,50,61,1,1995,2,8259448.5
68038,54,42,1,2011,5,6807415.1
68144,88,87,6,2011,3,6825041.1
89946,39,50,4,2006,6,9002540.6
95546,26,65,2,2005,8,9565439.5
39742,30,40,5,1994,9,3977539.4
210,75,83,5,2000,9,28028
99431,12,44,7,1991,5,9946390.1
40960,21,45,7,2000,2,4102102
97082,56,66,4,2013,9,9715287.3
69705,5,93,8,2003,9,6984450.3
41324,76,58,1,1990,1,4138064
3461,97,88,5,1993,2,358703.3
68933,10,1,10,1999,0,6894438.9
13054,40,42,9,1999,6,1311257.9
87705,98,41,9,2019,2,8778255.9
44859,95,91,1,2017,7,4496708.7
10134,98,62,6,2013,3,1015389.3
45184,83,64,5,2015,3,4521371.5
14862,49,71,3,2004,7,1491791.4
41989,2,57,4,1994,9,4209907.4
70690,21,53,9,1992,2,7073132.2
48443,29,17,3,2014,9,4854913.4
51442,13,99,9,1992,6,5152369.2
71256,87,87,7,1999,0,7136102.9
22100,52,32,8,2005,1,2217330.5
59726,26,51,9,1996,4,5978949.6
33201,17,77,6,1991,5,3329880.1
28706,84,70,10,2006,4,2875896.6
88287,76,95,7,2009,7,8837290.9
57182,90,100,1,1992,0,5728972.2
30918,43,63,9,1993,7,3099241.3
47749,48,92,9,2010,6,4778728
4229,78,37,6,2001,2,427872.1
89940,55,52,5,2017,4,8995621.7
26271,35,72,4,2018,9,2635559.8
18639,66,13,6,1995,8,1867531.5
97760,81,72,4,1990,9,9785459
74171,68,90,10,1997,1,7423971.7
76423,71,56,6,2017,2,7656245.7
40115,28,14,4,2003,4,4015695.3
7888,47,90,10,2004,1,794180.4
33018,53,60,1,1995,4,3303609.5
13123,42,8,2,2020,10,1321158
59608,69,32,10,2012,0,5968780.2
55198,2,16,9,2003,9,5528250.3
66504,72,35,1,1998,2,6661493.8
14386,43,87,1,2007,10,1448793.7
9817,22,95,10,2002,2,989421.2
92494,18,90,3,2004,9,9254500.4
36649,92,42,3,2016,7,3672422.6
78163,58,42,10,1996,1,7822877.6
53877,54,57,2,2021,7,5396902.1
76130,47,63,8,2018,0,7621164.8
63172,80,87,2,2020,1,6327173
96595,90,63,9,2002,7,9671244.2
85743,76,75,2,2004,4,8580878.4
99740,19,23,2,1999,0,9982698.9
32839,17,22,7,1991,4,3294617.1
38480,99,83,3,2010,5,3853735
84970,20,19,1,1998,10,8504061.8
90115,40,12,9,1997,0,9012893.7
19069,78,36,4,1997,1,1910241.7
8528,10,48,10,1998,0,861004.8
51010,24,65,10,2018,9,5106590.8
36256,48,98,1,2003,7,3633301.3
49956,8,61,5,2019,8,5000197.9
97578,97,63,1,2006,3,9764792.6
